Estado;Bacia;Nome Poço;;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia);;;Volume Gás Royalties (Mm³/dia);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados;;;;;;% em Volumes;;;;;;;;;;;;;;;;Densidade GLP Gás;Densidade GLP Líquido;"PCS GP
(kJ/m³)";Data de atualização
;;ANP;Operador;;;;;;;;Associado;Não Associado;Gás Total;;;;;;;;;Leves;;Médios;;Pesados;;Metano;Etano;Propano;Iso-Butano;Butano;Iso-Pentano;n-Pentano;Hexanos;Heptanos;Octanos;Nonanos;Decanos;Undecanos;Oxigênio;Nitrogênio;Gás Carbônico;;;;
;;;;;;;;;;;;;;;;;;;;;;Corte;Volume;Corte;Volume;Corte;Volume;;;;;;;;;;;;;;;;;;;;
Sergipe;Sergipe;7-CP-1111-SE;7CP  1111  SE;CARMÓPOLIS;Petrobras;480000038479714;2020/12;18,1491;0,0000;18,1491;0,0780;0,0000;0,0780;2,33431;198,0140;Estação Coletora de Mercês;INSTALACAO EMB/DESEMB;744;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;;;;;;;;;;;;;;;;;;;;07/03/2021
Sergipe;Sergipe;7-CP-1112-SE;7CP  1112  SE;CARMÓPOLIS;Petrobras;480000038479714;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;;;;;;;;;;;;;;;;;;;;07/03/2021
Sergipe;Sergipe;9-CP-1113-SE;9CP  1113  SE;CARMÓPOLIS;Petrobras;480000038479714;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;;;;;;;;;;;;;;;;;;;;07/03/2021
Sergipe;Sergipe;7-CP-1114-SE;7CP  1114  SE;CARMÓPOLIS;Petrobras;480000038479714;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;;;;;;;;;;;;;;;;;;;;07/03/2021
Sergipe;Sergipe;7-CP-1116-SE;7CP  1116  SE;CARMÓPOLIS;Petrobras;480000038479714;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;;;;;;;;;;;;;;;;;;;;07/03/2021
Sergipe;Sergipe;7-CP-1118-SE;7CP  1118  SE;CARMÓPOLIS;Petrobras;480000038479714;2020/12;6,0727;0,0000;6,0727;0,0407;0,0000;0,0407;1,21864;2,4849;Ponto de Coleta área do CP-0611;INSTALACAO EMB/DESEMB;742;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;;;;;;;;;;;;;;;;;;;;07/03/2021
Sergipe;Sergipe;7-CP-1119-SE;7CP  1119  SE;CARMÓPOLIS;Petrobras;480000038479714;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;;;;;;;;;;;;;;;;;;;;07/03/2021
Espírito Santo;Espírito Santo;7-FSR-27-ES;7FSR27ES;FAZENDA SÃO RAFAEL;Petrobras;480000037509784;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;85,78;7,16;3,66;0,6;1,2;0,27;0,36;0,1;0,09;0,04;0,18;0;0;0;0,43;0,13;2,0295;531,57667;39694,7951;07/03/2021
Espírito Santo;Espírito Santo;7-FSR-29D-ES;7FSR29DES;FAZENDA SÃO RAFAEL;Petrobras;480000037509784;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;85,78;7,16;3,66;0,6;1,2;0,27;0,36;0,1;0,09;0,04;0,18;0;0;0;0,43;0,13;2,0295;531,57667;39694,7951;07/03/2021
Espírito Santo;Espírito Santo;7-FSR-33D-ES;7FSR33DES;FAZENDA SÃO RAFAEL;Petrobras;480000037509784;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2019/05;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;85,78;7,16;3,66;0,6;1,2;0,27;0,36;0,1;0,09;0,04;0,18;0;0;0;0,43;0,13;2,0295;531,57667;39694,7951;07/03/2021
Espírito Santo;Espírito Santo;7-FSR-38-ES;7FSR38ES;FAZENDA SÃO RAFAEL;Petrobras;480000037509784;2020/12;47,8715;0,0000;47,8715;0,3142;0,0000;0,3142;9,21117;131,2850;Estação Coleta Tratamento Fazenda São Rafael;INSTALACAO EMB/DESEMB;732;2019/05;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;85,78;7,16;3,66;0,6;1,2;0,27;0,36;0,1;0,09;0,04;0,18;0;0;0;0,43;0,13;2,0295;531,57667;39694,7951;07/03/2021
Rio Grande do Norte;Potiguar;7-ET-797D-RN;7ET797DRN;ESTREITO;Petrobras;480000037939797;2020/12;6,8666;0,0000;6,8666;0,0028;0,0000;0,0028;0,08784;169,3446;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/03/2021
Rio Grande do Norte;Potiguar;7-ET-779H-RN;7ET779HRN;ESTREITO;Petrobras;480000037939797;2020/12;7,8152;0,0000;7,8152;0,0032;0,0000;0,0032;0,10004;46,9660;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/03/2021
Rio Grande do Norte;Potiguar;7-ET-775H-RN;7ET775HRN;ESTREITO;Petrobras;480000037939797;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/03/2021
Rio Grande do Norte;Potiguar;7-ET-788D-RN;7ET788DRN;ESTREITO;Petrobras;480000037939797;2020/12;4,0827;0,0000;4,0827;0,0017;0,0000;0,0017;0,05224;231,8205;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;409;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/03/2021
Rio Grande do Norte;Potiguar;7-ET-780H-RN;7ET780HRN;ESTREITO;Petrobras;480000037939797;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1112-RN;7CAM1112RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;18,5129;0,0000;18,5129;0,0029;0,0000;0,0029;0,09055;61,0895;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1338-RN;7CAM1338RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;5,1540;0,0000;5,1540;0,0008;0,0000;0,0008;0,02510;9,5745;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1408-RN;7CAM1408RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1361D-RN;7CAM1361DRN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;5,2950;0,0000;5,2950;0,0008;0,0000;0,0008;0,02581;316,2214;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;704;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-5-RN;7CAM 0005  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Ceará;Potiguar;7-FZB-572-CE;7FZB 0572  CE;FAZENDA BELÉM;Petrobras;480000037959712;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/03/2021
Ceará;Potiguar;7-FZB-571-CE;7FZB 0571  CE;FAZENDA BELÉM;Petrobras;480000037959712;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2017/02;Fazenda Belém;13,2;< 290ºC;8.06%;290ºC a 380ºC;10.43%;> 380ºC;81.51%;;;;;;;;;;;;;;;;;;;;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-63-RN;7CAM 0063  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Sergipe;Sergipe;9-CP-1120-SE;9CP  1120  SE;CARMÓPOLIS;Petrobras;480000038479714;2020/12;8,0059;0,0000;8,0059;0,0497;0,0000;0,0497;1,48793;97,8770;Estação Coletora de Nova Magalhães;INSTALACAO EMB/DESEMB;590;2017/02;Sergipano Terra;24,6;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;;;;;;;;;;;;;;;;;;;;07/03/2021
Rio Grande do Norte;Potiguar;7-FP-443D-RN;7FP443DRN;FAZENDA POCINHO;Petrobras;480000037999773;2020/12;6,7926;0,0000;6,7926;0,0347;0,0000;0,0347;1,07443;394,8992;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;729;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/03/2021
Rio Grande do Norte;Potiguar;7-FP-440D-RN;7FP440DRN;FAZENDA POCINHO;Petrobras;480000037999773;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/03/2021
Rio Grande do Norte;Potiguar;7-FP-457-RN;7FP457RN;FAZENDA POCINHO;Petrobras;480000037999773;2020/12;1,2957;0,0000;1,2957;0,0064;0,0000;0,0064;0,19918;288,3941;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/03/2021
Rio Grande do Norte;Potiguar;7-FP-453-RN;7FP453RN;FAZENDA POCINHO;Petrobras;480000037999773;2020/12;4,2535;0,0000;4,2535;0,0214;0,0000;0,0214;0,66241;152,9838;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/03/2021
Rio Grande do Norte;Potiguar;7-FP-449D-RN;7FP449DRN;FAZENDA POCINHO;Petrobras;480000037999773;2020/12;7,4431;0,0000;7,4431;0,0374;0,0000;0,0374;1,15934;153,8453;Estação Coletora Central de Fazenda Pocinho;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1421-RN;7CAM1421RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,6401;0,0000;0,6401;0,0001;0,0000;0,0001;0,00306;1,0875;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1324D-RN;7CAM1324DRN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1360D-RN;7CAM1360DRN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1337-RN;7CAM1337RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;2,7831;0,0000;2,7831;0,0004;0,0000;0,0004;0,01355;289,3461;Estação Coletora Alto da Pedra B;INSTALACAO EMB/DESEMB;398;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1417-RN;7CAM1417RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-6-RN;7CAM 0006  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1375D-RN;7CAM1375DRN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;18,1546;0,0000;18,1546;0,0029;0,0000;0,0029;0,08877;288,4375;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-7-RN;7CAM 0007  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;8,8392;0,0000;8,8392;0,0014;0,0000;0,0014;0,04315;359,4168;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-8-RN;7CAM 0008  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;9,9020;0,0000;9,9020;0,0016;0,0000;0,0016;0,04834;122,4740;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1418D-RN;7CAM1418DRN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;1,4887;0,0000;1,4887;0,0002;0,0000;0,0002;0,00713;25,7702;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;739;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-9-RN;7CAM 0009  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-10-RN;7CAM 0010  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;3,3634;0,0000;3,3634;0,0005;0,0000;0,0005;0,01634;102,9094;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;743;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1414D-RN;7CAM1414DRN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,00000;0,0000;;;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1509-RN;7CAM1509RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;2,9818;0,0000;2,9818;0,0005;0,0000;0,0005;0,01448;76,1540;Estação Coletora Cajazeiras C;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-67-RN;7CAM 0067  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;9,6565;0,0000;9,6565;0,0015;0,0000;0,0015;0,04716;930,4003;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;740;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-69-RN;7CAM 0069  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;9,1979;0,0000;9,1979;0,0015;0,0000;0,0015;0,04490;724,3236;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;3-MN-2-RN;3MN  0002  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;22,0095;0,0000;22,0095;0,0035;0,0000;0,0035;0,10764;318,9299;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-70-RN;7CAM 0070  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;9,0011;0,0000;9,0011;0,0014;0,0000;0,0014;0,04394;232,8910;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-71-RN;7CAM 0071  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;6,7060;0,0000;6,7060;0,0011;0,0000;0,0011;0,03270;488,7042;Estação Coletora Canto do Amaro G;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;3-MN-3-RN;3MN  0003  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;3,3675;0,0000;3,3675;0,0005;0,0000;0,0005;0,01636;20,0022;Estação Coletora Canto do Amaro F;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1535-RN;7CAM1535RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;4,1426;0,0000;4,1426;0,0007;0,0000;0,0007;0,02015;244,9272;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-77-RN;7CAM 0077  RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;8,5176;0,0000;8,5176;0,0014;0,0000;0,0014;0,04158;712,1798;Estação Coletora Canto do Amaro D;INSTALACAO EMB/DESEMB;741;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
Rio Grande do Norte;Potiguar;7-CAM-1527-RN;7CAM1527RN;CANTO DO AMARO;Petrobras;480000037929724;2020/12;0,6401;0,0000;0,6401;0,0001;0,0000;0,0001;0,00306;52,7066;Estação Coletora Canto do Amaro C;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;67,76;13,642;8,396;2,067;2,706;0,95;0,682;0,568;0,309;0,141;0,046;0,024;0;0,031;2,367;0,311;2,04883;533,89551;41197,1284;07/03/2021
